,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
8978,Grip,2019-10-12 15:34,Gabriela Vega,Grip,102860,2019-10-12 15:34:00,0.598,0.904,4,-2.293,1,0.0507,0.331,0.0,0.264,0.503,138.091,audio_features,3gicyfiEVMGONgzygpWjNT,spotify:track:3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/tracks/3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/audio-analysis/3gicyfiEVMGONgzygpWjNT,198075,4
8979,Grip,2019-10-12 15:34,Gabriela Vega,Grip,45329,2019-10-12 15:34:00,0.598,0.904,4,-2.293,1,0.0507,0.331,0.0,0.264,0.503,138.091,audio_features,3gicyfiEVMGONgzygpWjNT,spotify:track:3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/tracks/3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/audio-analysis/3gicyfiEVMGONgzygpWjNT,198075,4
8980,Paseo Sideral,2019-10-12 15:37,Costera,Paseo Sideral,183643,2019-10-12 15:37:00,0.509,0.559,10,-8.819,1,0.0282,0.255,0.00222,0.0911,0.764,155.91,audio_features,5ZdMvKygnT1RRj6Y0pnhAL,spotify:track:5ZdMvKygnT1RRj6Y0pnhAL,https://api.spotify.com/v1/tracks/5ZdMvKygnT1RRj6Y0pnhAL,https://api.spotify.com/v1/audio-analysis/5ZdMvKygnT1RRj6Y0pnhAL,201040,4
8981,Grip,2019-10-12 15:42,Gabriela Vega,Grip,286520,2019-10-12 15:42:00,0.598,0.904,4,-2.293,1,0.0507,0.331,0.0,0.264,0.503,138.091,audio_features,3gicyfiEVMGONgzygpWjNT,spotify:track:3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/tracks/3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/audio-analysis/3gicyfiEVMGONgzygpWjNT,198075,4
8982,Fight Together,2019-10-12 15:44,Dave Does Music,Fight Together,154264,2019-10-12 15:44:00,0.699,0.913,2,-4.435,1,0.0813,0.0318,2.08e-06,0.0928,0.671,129.036,audio_features,0Fa9qMXVeHIKFU5fm35fy9,spotify:track:0Fa9qMXVeHIKFU5fm35fy9,https://api.spotify.com/v1/tracks/0Fa9qMXVeHIKFU5fm35fy9,https://api.spotify.com/v1/audio-analysis/0Fa9qMXVeHIKFU5fm35fy9,257400,4
8983,Grip,2019-10-12 15:48,Gabriela Vega,Grip,1000,2019-10-12 15:48:00,0.598,0.904,4,-2.293,1,0.0507,0.331,0.0,0.264,0.503,138.091,audio_features,3gicyfiEVMGONgzygpWjNT,spotify:track:3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/tracks/3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/audio-analysis/3gicyfiEVMGONgzygpWjNT,198075,4
8984,Junto al Amanecer (Salsa Version),2019-10-12 15:48,J Alvarez,Junto al Amanecer (Salsa Version),207622,2019-10-12 15:48:00,0.638,0.718,6,-5.959,0,0.0567,0.571,0.0,0.315,0.814,100.007,audio_features,6EbgBS91Gx0xUh1XMjT9dr,spotify:track:6EbgBS91Gx0xUh1XMjT9dr,https://api.spotify.com/v1/tracks/6EbgBS91Gx0xUh1XMjT9dr,https://api.spotify.com/v1/audio-analysis/6EbgBS91Gx0xUh1XMjT9dr,223600,4
8985,Fight Together,2019-10-12 15:48,Dave Does Music,Fight Together,1730,2019-10-12 15:48:00,0.699,0.913,2,-4.435,1,0.0813,0.0318,2.08e-06,0.0928,0.671,129.036,audio_features,0Fa9qMXVeHIKFU5fm35fy9,spotify:track:0Fa9qMXVeHIKFU5fm35fy9,https://api.spotify.com/v1/tracks/0Fa9qMXVeHIKFU5fm35fy9,https://api.spotify.com/v1/audio-analysis/0Fa9qMXVeHIKFU5fm35fy9,257400,4
8986,Paseo Sideral,2019-10-12 15:51,Costera,Paseo Sideral,201040,2019-10-12 15:51:00,0.509,0.559,10,-8.819,1,0.0282,0.255,0.00222,0.0911,0.764,155.91,audio_features,5ZdMvKygnT1RRj6Y0pnhAL,spotify:track:5ZdMvKygnT1RRj6Y0pnhAL,https://api.spotify.com/v1/tracks/5ZdMvKygnT1RRj6Y0pnhAL,https://api.spotify.com/v1/audio-analysis/5ZdMvKygnT1RRj6Y0pnhAL,201040,4
8987,Grip,2019-10-12 15:56,Gabriela Vega,Grip,286520,2019-10-12 15:56:00,0.598,0.904,4,-2.293,1,0.0507,0.331,0.0,0.264,0.503,138.091,audio_features,3gicyfiEVMGONgzygpWjNT,spotify:track:3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/tracks/3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/audio-analysis/3gicyfiEVMGONgzygpWjNT,198075,4
8988,Grip,2019-10-12 15:59,Gabriela Vega,Grip,950,2019-10-12 15:59:00,0.598,0.904,4,-2.293,1,0.0507,0.331,0.0,0.264,0.503,138.091,audio_features,3gicyfiEVMGONgzygpWjNT,spotify:track:3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/tracks/3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/audio-analysis/3gicyfiEVMGONgzygpWjNT,198075,4
8989,Junto al Amanecer (Salsa Version),2019-10-12 15:59,J Alvarez,Junto al Amanecer (Salsa Version),5335,2019-10-12 15:59:00,0.638,0.718,6,-5.959,0,0.0567,0.571,0.0,0.315,0.814,100.007,audio_features,6EbgBS91Gx0xUh1XMjT9dr,spotify:track:6EbgBS91Gx0xUh1XMjT9dr,https://api.spotify.com/v1/tracks/6EbgBS91Gx0xUh1XMjT9dr,https://api.spotify.com/v1/audio-analysis/6EbgBS91Gx0xUh1XMjT9dr,223600,4
8990,Fight Together,2019-10-12 15:59,Dave Does Music,Fight Together,154264,2019-10-12 15:59:00,0.699,0.913,2,-4.435,1,0.0813,0.0318,2.08e-06,0.0928,0.671,129.036,audio_features,0Fa9qMXVeHIKFU5fm35fy9,spotify:track:0Fa9qMXVeHIKFU5fm35fy9,https://api.spotify.com/v1/tracks/0Fa9qMXVeHIKFU5fm35fy9,https://api.spotify.com/v1/audio-analysis/0Fa9qMXVeHIKFU5fm35fy9,257400,4
8991,Fight Together,2019-10-12 15:59,Dave Does Music,Fight Together,840,2019-10-12 15:59:00,0.699,0.913,2,-4.435,1,0.0813,0.0318,2.08e-06,0.0928,0.671,129.036,audio_features,0Fa9qMXVeHIKFU5fm35fy9,spotify:track:0Fa9qMXVeHIKFU5fm35fy9,https://api.spotify.com/v1/tracks/0Fa9qMXVeHIKFU5fm35fy9,https://api.spotify.com/v1/audio-analysis/0Fa9qMXVeHIKFU5fm35fy9,257400,4
8992,Paseo Sideral,2019-10-12 16:02,Costera,Paseo Sideral,201040,2019-10-12 16:02:00,0.509,0.559,10,-8.819,1,0.0282,0.255,0.00222,0.0911,0.764,155.91,audio_features,5ZdMvKygnT1RRj6Y0pnhAL,spotify:track:5ZdMvKygnT1RRj6Y0pnhAL,https://api.spotify.com/v1/tracks/5ZdMvKygnT1RRj6Y0pnhAL,https://api.spotify.com/v1/audio-analysis/5ZdMvKygnT1RRj6Y0pnhAL,201040,4
8993,Grip,2019-10-12 16:07,Gabriela Vega,Grip,286520,2019-10-12 16:07:00,0.598,0.904,4,-2.293,1,0.0507,0.331,0.0,0.264,0.503,138.091,audio_features,3gicyfiEVMGONgzygpWjNT,spotify:track:3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/tracks/3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/audio-analysis/3gicyfiEVMGONgzygpWjNT,198075,4
8994,Fight Together,2019-10-12 16:09,Dave Does Music,Fight Together,154264,2019-10-12 16:09:00,0.699,0.913,2,-4.435,1,0.0813,0.0318,2.08e-06,0.0928,0.671,129.036,audio_features,0Fa9qMXVeHIKFU5fm35fy9,spotify:track:0Fa9qMXVeHIKFU5fm35fy9,https://api.spotify.com/v1/tracks/0Fa9qMXVeHIKFU5fm35fy9,https://api.spotify.com/v1/audio-analysis/0Fa9qMXVeHIKFU5fm35fy9,257400,4
8995,Duele el Corazon (Salsa Version) [feat. Paskal],2019-10-12 16:13,Croma Latina,Duele el Corazon (Salsa Version) [feat. Paskal],7200,2019-10-12 16:13:00,0.837,0.829,7,-3.757,1,0.0542,0.538,0.0,0.0862,0.826,98.093,audio_features,2viq8wwUDLMsnMSx9EBYk9,spotify:track:2viq8wwUDLMsnMSx9EBYk9,https://api.spotify.com/v1/tracks/2viq8wwUDLMsnMSx9EBYk9,https://api.spotify.com/v1/audio-analysis/2viq8wwUDLMsnMSx9EBYk9,276937,4
8996,Chantaje (feat. Maluma) - Versión Salsa,2019-10-12 16:13,Shakira,Chantaje (feat. Maluma) - Versión Salsa,8865,2019-10-12 16:13:00,0.813,0.752,8,-5.089,0,0.0496,0.47,0.0,0.0544,0.908,102.012,audio_features,7FbaWIOO2WojXWw2DUyEVv,spotify:track:7FbaWIOO2WojXWw2DUyEVv,https://api.spotify.com/v1/tracks/7FbaWIOO2WojXWw2DUyEVv,https://api.spotify.com/v1/audio-analysis/7FbaWIOO2WojXWw2DUyEVv,226805,4
8997,99.9,2019-10-12 16:13,NateWantsToBattle,99.9,570,2019-10-12 16:13:00,0.489,0.94,10,-2.632,0,0.209,0.00415,0.000201,0.15,0.681,167.99,audio_features,4cHqWNDNrgCu6PbUZcgUxP,spotify:track:4cHqWNDNrgCu6PbUZcgUxP,https://api.spotify.com/v1/tracks/4cHqWNDNrgCu6PbUZcgUxP,https://api.spotify.com/v1/audio-analysis/4cHqWNDNrgCu6PbUZcgUxP,188707,4
8998,Junto al Amanecer (Salsa Version),2019-10-12 16:13,J Alvarez,Junto al Amanecer (Salsa Version),223600,2019-10-12 16:13:00,0.638,0.718,6,-5.959,0,0.0567,0.571,0.0,0.315,0.814,100.007,audio_features,6EbgBS91Gx0xUh1XMjT9dr,spotify:track:6EbgBS91Gx0xUh1XMjT9dr,https://api.spotify.com/v1/tracks/6EbgBS91Gx0xUh1XMjT9dr,https://api.spotify.com/v1/audio-analysis/6EbgBS91Gx0xUh1XMjT9dr,223600,4
8999,Peace Sign,2019-10-12 16:13,NateWantsToBattle,Peace Sign,2120,2019-10-12 16:13:00,0.593,0.935,10,-3.853,0,0.0684,0.00221,0.0,0.315,0.618,100.003,audio_features,5aHfGUxRec6c41luxkDqhX,spotify:track:5aHfGUxRec6c41luxkDqhX,https://api.spotify.com/v1/tracks/5aHfGUxRec6c41luxkDqhX,https://api.spotify.com/v1/audio-analysis/5aHfGUxRec6c41luxkDqhX,238533,4
9000,Inferno,2019-10-12 16:17,NateWantsToBattle,Inferno,212756,2019-10-12 16:17:00,0.64,0.697,1,-6.712,0,0.0961,0.0159,0.0,0.118,0.851,92.439,audio_features,4IeNq3H7ZI3SLX7QP6VNxA,spotify:track:4IeNq3H7ZI3SLX7QP6VNxA,https://api.spotify.com/v1/tracks/4IeNq3H7ZI3SLX7QP6VNxA,https://api.spotify.com/v1/audio-analysis/4IeNq3H7ZI3SLX7QP6VNxA,90162,4
9001,99.9,2019-10-12 16:18,NateWantsToBattle,99.9,90714,2019-10-12 16:18:00,0.489,0.94,10,-2.632,0,0.209,0.00415,0.000201,0.15,0.681,167.99,audio_features,4cHqWNDNrgCu6PbUZcgUxP,spotify:track:4cHqWNDNrgCu6PbUZcgUxP,https://api.spotify.com/v1/tracks/4cHqWNDNrgCu6PbUZcgUxP,https://api.spotify.com/v1/audio-analysis/4cHqWNDNrgCu6PbUZcgUxP,188707,4
9002,Peace Sign,2019-10-12 16:20,NateWantsToBattle,Peace Sign,91200,2019-10-12 16:20:00,0.593,0.935,10,-3.853,0,0.0684,0.00221,0.0,0.315,0.618,100.003,audio_features,5aHfGUxRec6c41luxkDqhX,spotify:track:5aHfGUxRec6c41luxkDqhX,https://api.spotify.com/v1/tracks/5aHfGUxRec6c41luxkDqhX,https://api.spotify.com/v1/audio-analysis/5aHfGUxRec6c41luxkDqhX,238533,4
9003,Escape from the City,2019-10-12 16:22,NateWantsToBattle,Escape from the City,139384,2019-10-12 16:22:00,0.573,0.956,6,-4.629,0,0.08,9.3e-06,0.0,0.13,0.754,129.956,audio_features,5CZNuQZszsDSa0VX7kpFsV,spotify:track:5CZNuQZszsDSa0VX7kpFsV,https://api.spotify.com/v1/tracks/5CZNuQZszsDSa0VX7kpFsV,https://api.spotify.com/v1/audio-analysis/5CZNuQZszsDSa0VX7kpFsV,139920,4
9004,Flyers,2019-10-12 16:24,NateWantsToBattle,Flyers,82230,2019-10-12 16:24:00,0.45,0.857,6,-2.35,1,0.0398,0.0167,0.0,0.202,0.755,139.064,audio_features,6VBQ4DF4fwPJNA96RbMQWT,spotify:track:6VBQ4DF4fwPJNA96RbMQWT,https://api.spotify.com/v1/tracks/6VBQ4DF4fwPJNA96RbMQWT,https://api.spotify.com/v1/audio-analysis/6VBQ4DF4fwPJNA96RbMQWT,210084,4
9005,"Great Escape (From ""Attack on Titan"")",2019-10-12 16:25,NateWantsToBattle,"Great Escape (From ""Attack on Titan"")",86622,2019-10-12 16:25:00,0.386,0.977,11,-5.747,0,0.0768,0.00152,0.0,0.527,0.636,184.376,audio_features,1Bs6bdhAkZIj7QisCckjrN,spotify:track:1Bs6bdhAkZIj7QisCckjrN,https://api.spotify.com/v1/tracks/1Bs6bdhAkZIj7QisCckjrN,https://api.spotify.com/v1/audio-analysis/1Bs6bdhAkZIj7QisCckjrN,86622,4
9006,Odd future,2019-10-12 16:29,UVERworld,Odd future,225906,2019-10-12 16:29:00,0.694,0.795,0,-4.649,0,0.0924,0.015,0.0,0.114,0.556,128.036,audio_features,0yy8QwH9OOgeF3CBeUDguR,spotify:track:0yy8QwH9OOgeF3CBeUDguR,https://api.spotify.com/v1/tracks/0yy8QwH9OOgeF3CBeUDguR,https://api.spotify.com/v1/audio-analysis/0yy8QwH9OOgeF3CBeUDguR,225907,4
9007,OVER THE TOP,2019-10-12 16:34,Hiroshi Kitadani,OVER THE TOP,274205,2019-10-12 16:34:00,0.566,0.972,8,-2.705,1,0.128,0.36,0.0,0.275,0.453,105.976,audio_features,3TSe07q4ZTuJFrw6S4K8ij,spotify:track:3TSe07q4ZTuJFrw6S4K8ij,https://api.spotify.com/v1/tracks/3TSe07q4ZTuJFrw6S4K8ij,https://api.spotify.com/v1/audio-analysis/3TSe07q4ZTuJFrw6S4K8ij,301707,4
9008,The Hero!,2019-10-12 16:35,NateWantsToBattle,The Hero!,90850,2019-10-12 16:35:00,0.467,0.967,2,-3.533,1,0.116,4.68e-05,0.0,0.195,0.177,130.172,audio_features,4YycgLIc3P6oQRY5NiOybl,spotify:track:4YycgLIc3P6oQRY5NiOybl,https://api.spotify.com/v1/tracks/4YycgLIc3P6oQRY5NiOybl,https://api.spotify.com/v1/audio-analysis/4YycgLIc3P6oQRY5NiOybl,229742,4
9009,Grip,2019-10-12 16:39,Gabriela Vega,Grip,258532,2019-10-12 16:39:00,0.598,0.904,4,-2.293,1,0.0507,0.331,0.0,0.264,0.503,138.091,audio_features,3gicyfiEVMGONgzygpWjNT,spotify:track:3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/tracks/3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/audio-analysis/3gicyfiEVMGONgzygpWjNT,198075,4
9010,残酷な天使のテーゼ,2019-10-12 16:44,MANDY B.BLUE,残酷な天使のテーゼ,244803,2019-10-12 16:44:00,0.594,0.909,0,-3.436,0,0.111,0.198,1.2e-05,0.104,0.523,128.03,audio_features,3IPGaUbYVhe9qA2bQjiiTe,spotify:track:3IPGaUbYVhe9qA2bQjiiTe,https://api.spotify.com/v1/tracks/3IPGaUbYVhe9qA2bQjiiTe,https://api.spotify.com/v1/audio-analysis/3IPGaUbYVhe9qA2bQjiiTe,245573,4
9011,Blizzard,2019-10-12 16:49,Daichi Miura,Blizzard,310666,2019-10-12 16:49:00,0.64,0.785,1,-4.111,1,0.0448,0.025,0.000147,0.105,0.353,140.016,audio_features,7b740cSOAeaW9SWiD1G823,spotify:track:7b740cSOAeaW9SWiD1G823,https://api.spotify.com/v1/tracks/7b740cSOAeaW9SWiD1G823,https://api.spotify.com/v1/audio-analysis/7b740cSOAeaW9SWiD1G823,310666,4
9012,TOKYO GENOCIDE CITY,2019-10-12 16:52,Kobasolo,TOKYO GENOCIDE CITY,191858,2019-10-12 16:52:00,0.59,0.641,8,-4.484,0,0.188,0.0184,1.84e-06,0.165,0.93,207.927,audio_features,12FjqNa0v9JORMdQQrRCh5,spotify:track:12FjqNa0v9JORMdQQrRCh5,https://api.spotify.com/v1/tracks/12FjqNa0v9JORMdQQrRCh5,https://api.spotify.com/v1/audio-analysis/12FjqNa0v9JORMdQQrRCh5,218787,4
9013,アウトサイダー,2019-10-12 16:55,SymaG,アウトサイダー,188150,2019-10-12 16:55:00,0.526,0.885,6,-2.189,0,0.0654,0.017,0.0,0.146,0.848,171.927,audio_features,4cecxfR44krxQZ527CVGJ1,spotify:track:4cecxfR44krxQZ527CVGJ1,https://api.spotify.com/v1/tracks/4cecxfR44krxQZ527CVGJ1,https://api.spotify.com/v1/audio-analysis/4cecxfR44krxQZ527CVGJ1,207647,4
9014,フィクサー,2019-10-12 16:57,SymaG,フィクサー,115460,2019-10-12 16:57:00,0.656,0.918,11,-4.051,0,0.089,0.167,1.97e-06,0.333,0.689,134.962,audio_features,2DYupgAcdomatly7Lhw8zv,spotify:track:2DYupgAcdomatly7Lhw8zv,https://api.spotify.com/v1/tracks/2DYupgAcdomatly7Lhw8zv,https://api.spotify.com/v1/audio-analysis/2DYupgAcdomatly7Lhw8zv,247111,4
9015,Invincible,2019-10-12 16:57,Adelitas Way,Invincible,1290,2019-10-12 16:57:00,0.548,0.732,11,-5.652,0,0.336,0.125,0.0,0.269,0.612,142.791,audio_features,792HwhrdO3ErRKL5yRe4Ge,spotify:track:792HwhrdO3ErRKL5yRe4Ge,https://api.spotify.com/v1/tracks/792HwhrdO3ErRKL5yRe4Ge,https://api.spotify.com/v1/audio-analysis/792HwhrdO3ErRKL5yRe4Ge,127547,4
9016,DOWN BY LAW,2019-10-12 17:00,THE RAMPAGE from EXILE TRIBE,DOWN BY LAW,201733,2019-10-12 17:00:00,0.752,0.924,4,-2.702,0,0.0838,0.0189,0.0,0.0598,0.786,119.996,audio_features,5YkOuhqiQWvcTk2kvyver4,spotify:track:5YkOuhqiQWvcTk2kvyver4,https://api.spotify.com/v1/tracks/5YkOuhqiQWvcTk2kvyver4,https://api.spotify.com/v1/audio-analysis/5YkOuhqiQWvcTk2kvyver4,201733,4
9017,Brand New World,2019-10-12 17:05,D-51,Brand New World,258440,2019-10-12 17:05:00,0.568,0.98,1,-4.368,1,0.151,0.00131,1.4e-06,0.436,0.65,160.1,audio_features,1mV4Ti0I8kZF3Dd72qPEW5,spotify:track:1mV4Ti0I8kZF3Dd72qPEW5,https://api.spotify.com/v1/tracks/1mV4Ti0I8kZF3Dd72qPEW5,https://api.spotify.com/v1/audio-analysis/1mV4Ti0I8kZF3Dd72qPEW5,258440,4
9018,Next In Line,2019-10-12 17:08,WALK THE MOON,Next In Line,11790,2019-10-12 17:08:00,0.538,0.816,9,-6.722,1,0.0787,0.00014,4.38e-06,0.374,0.407,129.968,audio_features,2RSVYvx9kGLbyyJ4bmRMbc,spotify:track:2RSVYvx9kGLbyyJ4bmRMbc,https://api.spotify.com/v1/tracks/2RSVYvx9kGLbyyJ4bmRMbc,https://api.spotify.com/v1/audio-analysis/2RSVYvx9kGLbyyJ4bmRMbc,239707,4
9019,Jenny,2019-10-12 17:08,WALK THE MOON,Jenny,188646,2019-10-12 17:08:00,0.844,0.754,6,-5.46,1,0.207,0.00833,3.42e-06,0.0575,0.961,100.002,audio_features,4ZOyH6KjomjlqCz3oFqglr,spotify:track:4ZOyH6KjomjlqCz3oFqglr,https://api.spotify.com/v1/tracks/4ZOyH6KjomjlqCz3oFqglr,https://api.spotify.com/v1/audio-analysis/4ZOyH6KjomjlqCz3oFqglr,187840,4
9020,Cuando Seas Grande,2019-10-12 17:12,Miguel Mateos - Zas,Cuando Seas Grande,242464,2019-10-12 17:12:00,0.627,0.736,4,-6.715,1,0.0386,0.0535,3.33e-05,0.0239,0.774,144.651,audio_features,25NeGSHqObqSJg79oir7pB,spotify:track:25NeGSHqObqSJg79oir7pB,https://api.spotify.com/v1/tracks/25NeGSHqObqSJg79oir7pB,https://api.spotify.com/v1/audio-analysis/25NeGSHqObqSJg79oir7pB,265707,4
9021,Paseo Sideral,2019-10-12 17:15,Costera,Paseo Sideral,201040,2019-10-12 17:15:00,0.509,0.559,10,-8.819,1,0.0282,0.255,0.00222,0.0911,0.764,155.91,audio_features,5ZdMvKygnT1RRj6Y0pnhAL,spotify:track:5ZdMvKygnT1RRj6Y0pnhAL,https://api.spotify.com/v1/tracks/5ZdMvKygnT1RRj6Y0pnhAL,https://api.spotify.com/v1/audio-analysis/5ZdMvKygnT1RRj6Y0pnhAL,201040,4
9022,Grip,2019-10-13 00:54,Gabriela Vega,Grip,249005,2019-10-13 00:54:00,0.598,0.904,4,-2.293,1,0.0507,0.331,0.0,0.264,0.503,138.091,audio_features,3gicyfiEVMGONgzygpWjNT,spotify:track:3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/tracks/3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/audio-analysis/3gicyfiEVMGONgzygpWjNT,198075,4
9023,Paseo Sideral,2019-10-13 00:54,Costera,Paseo Sideral,870,2019-10-13 00:54:00,0.509,0.559,10,-8.819,1,0.0282,0.255,0.00222,0.0911,0.764,155.91,audio_features,5ZdMvKygnT1RRj6Y0pnhAL,spotify:track:5ZdMvKygnT1RRj6Y0pnhAL,https://api.spotify.com/v1/tracks/5ZdMvKygnT1RRj6Y0pnhAL,https://api.spotify.com/v1/audio-analysis/5ZdMvKygnT1RRj6Y0pnhAL,201040,4
9024,Cuando Seas Grande,2019-10-13 01:19,Miguel Mateos - Zas,Cuando Seas Grande,222570,2019-10-13 01:19:00,0.627,0.736,4,-6.715,1,0.0386,0.0535,3.33e-05,0.0239,0.774,144.651,audio_features,25NeGSHqObqSJg79oir7pB,spotify:track:25NeGSHqObqSJg79oir7pB,https://api.spotify.com/v1/tracks/25NeGSHqObqSJg79oir7pB,https://api.spotify.com/v1/audio-analysis/25NeGSHqObqSJg79oir7pB,265707,4
9025,Paseo Sideral,2019-10-13 01:22,Costera,Paseo Sideral,201040,2019-10-13 01:22:00,0.509,0.559,10,-8.819,1,0.0282,0.255,0.00222,0.0911,0.764,155.91,audio_features,5ZdMvKygnT1RRj6Y0pnhAL,spotify:track:5ZdMvKygnT1RRj6Y0pnhAL,https://api.spotify.com/v1/tracks/5ZdMvKygnT1RRj6Y0pnhAL,https://api.spotify.com/v1/audio-analysis/5ZdMvKygnT1RRj6Y0pnhAL,201040,4
9026,Grip,2019-10-13 01:34,Gabriela Vega,Grip,250,2019-10-13 01:34:00,0.598,0.904,4,-2.293,1,0.0507,0.331,0.0,0.264,0.503,138.091,audio_features,3gicyfiEVMGONgzygpWjNT,spotify:track:3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/tracks/3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/audio-analysis/3gicyfiEVMGONgzygpWjNT,198075,4
9027,Grip,2019-10-13 01:34,Gabriela Vega,Grip,94980,2019-10-13 01:34:00,0.598,0.904,4,-2.293,1,0.0507,0.331,0.0,0.264,0.503,138.091,audio_features,3gicyfiEVMGONgzygpWjNT,spotify:track:3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/tracks/3gicyfiEVMGONgzygpWjNT,https://api.spotify.com/v1/audio-analysis/3gicyfiEVMGONgzygpWjNT,198075,4
9028,Fight Together,2019-10-13 01:34,Dave Does Music,Fight Together,1200,2019-10-13 01:34:00,0.699,0.913,2,-4.435,1,0.0813,0.0318,2.08e-06,0.0928,0.671,129.036,audio_features,0Fa9qMXVeHIKFU5fm35fy9,spotify:track:0Fa9qMXVeHIKFU5fm35fy9,https://api.spotify.com/v1/tracks/0Fa9qMXVeHIKFU5fm35fy9,https://api.spotify.com/v1/audio-analysis/0Fa9qMXVeHIKFU5fm35fy9,257400,4
9029,Paseo Sideral,2019-10-13 01:34,Costera,Paseo Sideral,800,2019-10-13 01:34:00,0.509,0.559,10,-8.819,1,0.0282,0.255,0.00222,0.0911,0.764,155.91,audio_features,5ZdMvKygnT1RRj6Y0pnhAL,spotify:track:5ZdMvKygnT1RRj6Y0pnhAL,https://api.spotify.com/v1/tracks/5ZdMvKygnT1RRj6Y0pnhAL,https://api.spotify.com/v1/audio-analysis/5ZdMvKygnT1RRj6Y0pnhAL,201040,4
9030,Cuando Seas Grande,2019-10-13 01:38,Miguel Mateos - Zas,Cuando Seas Grande,239531,2019-10-13 01:38:00,0.627,0.736,4,-6.715,1,0.0386,0.0535,3.33e-05,0.0239,0.774,144.651,audio_features,25NeGSHqObqSJg79oir7pB,spotify:track:25NeGSHqObqSJg79oir7pB,https://api.spotify.com/v1/tracks/25NeGSHqObqSJg79oir7pB,https://api.spotify.com/v1/audio-analysis/25NeGSHqObqSJg79oir7pB,265707,4
9031,Paseo Sideral,2019-10-13 01:40,Costera,Paseo Sideral,81438,2019-10-13 01:40:00,0.509,0.559,10,-8.819,1,0.0282,0.255,0.00222,0.0911,0.764,155.91,audio_features,5ZdMvKygnT1RRj6Y0pnhAL,spotify:track:5ZdMvKygnT1RRj6Y0pnhAL,https://api.spotify.com/v1/tracks/5ZdMvKygnT1RRj6Y0pnhAL,https://api.spotify.com/v1/audio-analysis/5ZdMvKygnT1RRj6Y0pnhAL,201040,4
9032,Me Quitas El Aire,2019-10-13 01:43,Costera,Me Quitas El Aire,217528,2019-10-13 01:43:00,0.543,0.635,2,-7.261,0,0.0325,0.00369,0.000337,0.316,0.513,94.986,audio_features,02FXkh4wXDBGgy7xJ1IHbN,spotify:track:02FXkh4wXDBGgy7xJ1IHbN,https://api.spotify.com/v1/tracks/02FXkh4wXDBGgy7xJ1IHbN,https://api.spotify.com/v1/audio-analysis/02FXkh4wXDBGgy7xJ1IHbN,247600,4
9033,Vuelta Atrás,2019-10-13 02:02,Costera,Vuelta Atrás,155654,2019-10-13 02:02:00,0.588,0.842,9,-5.614,1,0.036,0.000749,0.000992,0.213,0.875,141.992,audio_features,73ols4dItON9LiAKZDIsIP,spotify:track:73ols4dItON9LiAKZDIsIP,https://api.spotify.com/v1/tracks/73ols4dItON9LiAKZDIsIP,https://api.spotify.com/v1/audio-analysis/73ols4dItON9LiAKZDIsIP,228227,4
9034,Shoukei to Shikabane no Michi,2019-10-13 16:21,Linked Horizon,Shoukei to Shikabane no Michi,1490,2019-10-13 16:21:00,0.408,0.943,0,-4.579,0,0.0913,0.226,0.0,0.352,0.807,178.076,audio_features,0q8WLWTRdN7XcNCoZIxCu9,spotify:track:0q8WLWTRdN7XcNCoZIxCu9,https://api.spotify.com/v1/tracks/0q8WLWTRdN7XcNCoZIxCu9,https://api.spotify.com/v1/audio-analysis/0q8WLWTRdN7XcNCoZIxCu9,90090,4
9035,Paseo Sideral,2019-10-13 16:25,Costera,Paseo Sideral,201040,2019-10-13 16:25:00,0.509,0.559,10,-8.819,1,0.0282,0.255,0.00222,0.0911,0.764,155.91,audio_features,5ZdMvKygnT1RRj6Y0pnhAL,spotify:track:5ZdMvKygnT1RRj6Y0pnhAL,https://api.spotify.com/v1/tracks/5ZdMvKygnT1RRj6Y0pnhAL,https://api.spotify.com/v1/audio-analysis/5ZdMvKygnT1RRj6Y0pnhAL,201040,4
